year,total_energy,area,month
1982,3290211,tohoku,09
1982,12603979,tokyo,09
1982,5862384,chubu,09
1982,1337829,hokuriku,09
1982,7838253,kansai,09
1982,2976601,chugoku,09
1982,1384776,shikoku,09
1982,3670892,kyushu,09
1982,311826,okinawa,09
1982,1390498,hokkaido,08
1982,3185412,tohoku,08
1982,12236460,tokyo,08
1982,5563226,chubu,08
1982,1278083,hokuriku,08
1982,7757989,kansai,08
1982,2898334,chugoku,08
1982,1453212,shikoku,08
1982,3709181,kyushu,08
1982,357974,okinawa,08
1982,1330258,hokkaido,07
1982,3079457,tohoku,07
1982,11702246,tokyo,07
1982,5493738,chubu,07
1982,1322072,hokuriku,07
1982,7179720,kansai,07
1982,2727939,chugoku,07
1982,1343777,shikoku,07
1982,3321862,kyushu,07
1982,304186,okinawa,07
1982,1296171,hokkaido,06
1982,2999292,tohoku,06
1982,11028120,tokyo,06
1982,5078558,chubu,06
1982,1265031,hokuriku,06
1982,6443025,kansai,06
1982,2687852,chugoku,06
1982,1326783,shikoku,06
1982,3150753,kyushu,06
1982,257525,okinawa,06
1982,1280061,hokkaido,05
1982,3108465,tohoku,05
1982,11037907,tokyo,05
1982,5259387,chubu,05
1982,1297601,hokuriku,05
1982,6814344,kansai,05
1982,2603863,chugoku,05
1982,1306480,shikoku,05
1982,3041178,kyushu,05
1982,218748,okinawa,05
1982,1359745,hokkaido,04
1982,3120830,tohoku,04
1982,11400445,tokyo,04
1982,5581096,chubu,04
1982,1334573,hokuriku,04
1982,6793971,kansai,04
1982,2795562,chugoku,04
1982,1317133,shikoku,04
1982,3160997,kyushu,04
1982,210102,okinawa,04
1982,1376599,hokkaido,03
1982,3206391,tohoku,03
1982,11157646,tokyo,03
1982,5466057,chubu,03
1982,1345956,hokuriku,03
1982,6811048,kansai,03
1982,2764525,chugoku,03
1982,1358211,shikoku,03
1982,3178021,kyushu,03
1982,191550,okinawa,03
1982,1444438,hokkaido,02
1982,3287388,tohoku,02
1982,11320105,tokyo,02
1982,5493549,chubu,02
1982,1336677,hokuriku,02
1982,6964319,kansai,02
1982,2879833,chugoku,02
1982,1337170,shikoku,02
1982,3214945,kyushu,02
1982,198627,okinawa,02
1982,1390648,hokkaido,01
1982,3461567,tohoku,01
1982,11870477,tokyo,01
1982,5665100,chubu,01
1982,1394651,hokuriku,01
1982,7021821,kansai,01
1982,2787471,chugoku,01
1982,1377283,shikoku,01
1982,3358050,kyushu,01
1982,202295,okinawa,01
1981,1368653,hokkaido,12
1981,3257067,tohoku,12
1981,11078310,tokyo,12
1981,5412308,chubu,12
1981,1366173,hokuriku,12
1981,6824233,kansai,12
1981,2755051,chugoku,12
1981,1345717,shikoku,12
1981,3180971,kyushu,12
1981,203845,okinawa,12
1981,1350261,hokkaido,11
1981,3057279,tohoku,11
1981,11227233,tokyo,11
1981,5388543,chubu,11
1981,1314430,hokuriku,11
1981,6498484,kansai,11
1981,2666682,chugoku,11
1981,1295574,shikoku,11
1981,3054473,kyushu,11
1981,227650,okinawa,11
1981,1367803,hokkaido,10
1981,3000747,tohoku,10
1981,10850910,tokyo,10
1981,5336397,chubu,10
1981,1265277,hokuriku,10
1981,6647707,kansai,10
1981,2707153,chugoku,10
1981,1318200,shikoku,10
1981,3189603,kyushu,10
1981,285434,okinawa,10
1981,1390997,hokkaido,09
1981,3088750,tohoku,09
1981,12058882,tokyo,09
1981,5691517,chubu,09
1981,1302427,hokuriku,09
1981,7633257,kansai,09
1981,2978341,chugoku,09
1981,1383495,shikoku,09
1981,3650917,kyushu,09
1981,312672,okinawa,09
1981,1388894,hokkaido,08
1981,3334032,tohoku,08
1981,12870098,tokyo,08
1981,5925741,chubu,08
1981,1334298,hokuriku,08
1981,8274886,kansai,08
1981,3064882,chugoku,08
1981,1517708,shikoku,08
1981,3965249,kyushu,08
1981,325290,okinawa,08
1981,1353458,hokkaido,07
1981,2971720,tohoku,07
1981,11987360,tokyo,07
1981,5631553,chubu,07
1981,1350666,hokuriku,07
1981,7493604,kansai,07
1981,2762229,chugoku,07
1981,1431790,shikoku,07
1981,3438482,kyushu,07
1981,305484,okinawa,07
1981,1312704,hokkaido,06
1981,2913376,tohoku,06
1981,10308051,tokyo,06
1981,4987876,chubu,06
1981,1271083,hokuriku,06
1981,6147703,kansai,06
1981,2584307,chugoku,06
1981,1328098,shikoku,06
1981,3033654,kyushu,06
1981,243737,okinawa,06
1981,1285977,hokkaido,05
1981,3111673,tohoku,05
1981,10534918,tokyo,05
1981,5130796,chubu,05
1981,1314153,hokuriku,05
1981,6458007,kansai,05
1981,2523012,chugoku,05
1981,1291079,shikoku,05
1981,2924587,kyushu,05
1981,215099,okinawa,05
1981,1363433,hokkaido,04
1981,3023140,tohoku,04
1981,10795450,tokyo,04
1981,5404311,chubu,04
1981,1344411,hokuriku,04
1981,6412050,kansai,04
1981,2726243,chugoku,04
1981,1299695,shikoku,04
1981,3030980,kyushu,04
1981,204159,okinawa,04
1981,1382753,hokkaido,03
1981,3192383,tohoku,03
1981,11480805,tokyo,03
1981,5409974,chubu,03
1981,1370269,hokuriku,03
1981,6624384,kansai,03
1981,2727474,chugoku,03
1981,1359377,shikoku,03
1981,3196549,kyushu,03
1981,191003,okinawa,03
1981,1433544,hokkaido,02
1981,3251173,tohoku,02
1981,10813558,tokyo,02
1981,5486017,chubu,02
1981,1364237,hokuriku,02
1981,6770597,kansai,02
1981,2809000,chugoku,02
1981,1369603,shikoku,02
1981,3147654,kyushu,02
1981,203148,okinawa,02
1981,1380798,hokkaido,01
1981,3425079,tohoku,01
1981,11441438,tokyo,01
1981,5673265,chubu,01
1981,1333408,hokuriku,01
1981,7023545,kansai,01
1981,2720307,chugoku,01
1981,1413685,shikoku,01
1981,3291599,kyushu,01
1981,201140,okinawa,01
1980,1314976,hokkaido,12
1980,3147226,tohoku,12
1980,10446254,tokyo,12
1980,4988438,chubu,12
1980,1344152,hokuriku,12
1980,6401919,kansai,12
1980,2676542,chugoku,12
1980,1331122,shikoku,12
1980,2913083,kyushu,12
1980,210610,okinawa,12
1980,1356390,hokkaido,11
1980,3014485,tohoku,11
1980,9996204,tokyo,11
1980,5195582,chubu,11
1980,1270629,hokuriku,11
1980,6277272,kansai,11
1980,2643281,chugoku,11
1980,1277342,shikoku,11
1980,3050915,kyushu,11
1980,217894,okinawa,11
1980,1379376,hokkaido,10
1980,3063072,tohoku,10
1980,11137474,tokyo,10
1980,5319941,chubu,10
1980,1272740,hokuriku,10
1980,6602229,kansai,10
1980,2716882,chugoku,10
1980,1304446,shikoku,10
1980,3146125,kyushu,10
1980,290154,okinawa,10
1980,1362778,hokkaido,09
1980,3057473,tohoku,09
1980,11006511,tokyo,09
1980,5497712,chubu,09
1980,1278753,hokuriku,09
1980,7325519,kansai,09
1980,2852539,chugoku,09
1980,1374285,shikoku,09
1980,3371299,kyushu,09
1980,328108,okinawa,09
1980,1339782,hokkaido,08
1980,3098718,tohoku,08
1980,11359888,tokyo,08
1980,5495971,chubu,08
1980,1244559,hokuriku,08
1980,7503925,kansai,08
1980,2862574,chugoku,08
1980,1383365,shikoku,08
1980,3523523,kyushu,08
1980,327591,okinawa,08
1980,1340251,hokkaido,07
1980,2971232,tohoku,07
1980,11272468,tokyo,07
1980,5456652,chubu,07
1980,1324128,hokuriku,07
1980,7057622,kansai,07
1980,2796557,chugoku,07
1980,1367007,shikoku,07
1980,3188732,kyushu,07
1980,318999,okinawa,07
1980,1309938,hokkaido,06
1980,3016302,tohoku,06
1980,10703772,tokyo,06
1980,5104365,chubu,06
1980,1353819,hokuriku,06
1980,6595939,kansai,06
1980,2697207,chugoku,06
1980,1330700,shikoku,06
1980,3115882,kyushu,06
1980,265371,okinawa,06
1980,1310024,hokkaido,05
1980,3224115,tohoku,05
1980,10700662,tokyo,05
1980,5324587,chubu,05
1980,1326020,hokuriku,05
1980,6406178,kansai,05
1980,2682753,chugoku,05
1980,1294645,shikoku,05
1980,2950899,kyushu,05
1980,211052,okinawa,05
1980,1353986,hokkaido,04
1980,3116650,tohoku,04
1980,10763472,tokyo,04
1980,5315280,chubu,04
1980,1370373,hokuriku,04
1980,6665947,kansai,04
1980,2876825,chugoku,04
1980,1312540,shikoku,04
1980,3026455,kyushu,04
1980,194945,okinawa,04
1980,1397992,hokkaido,03
1980,3396662,tohoku,03
1980,11636947,tokyo,03
1980,5562935,chubu,03
1980,1452143,hokuriku,03
1980,6789093,kansai,03
1980,2936164,chugoku,03
1980,1415571,shikoku,03
1980,3180528,kyushu,03
1980,195097,okinawa,03
1980,1437574,hokkaido,02
1980,3385437,tohoku,02
1980,11131848,tokyo,02
1980,5628464,chubu,02
1980,1426836,hokuriku,02
1980,7092963,kansai,02
1980,2997488,chugoku,02
1980,1408155,shikoku,02
1980,3278242,kyushu,02
1980,205639,okinawa,02
1980,1344847,hokkaido,01
1980,3484821,tohoku,01
1980,11029644,tokyo,01
1980,5461953,chubu,01
1980,1409146,hokuriku,01
1980,6650594,kansai,01
1980,2843410,chugoku,01
1980,1381541,shikoku,01
1980,3226527,kyushu,01
1980,201902,okinawa,01
1979,1346317,hokkaido,12
1979,3223020,tohoku,12
1979,10615958,tokyo,12
1979,5255568,chubu,12
1979,1377599,hokuriku,12
1979,6514978,kansai,12
1979,2809400,chugoku,12
1979,1302254,shikoku,12
1979,3092010,kyushu,12
1979,200261,okinawa,12
1979,1344749,hokkaido,11
1979,3187656,tohoku,11
1979,10211806,tokyo,11
1979,5231986,chubu,11
1979,1332012,hokuriku,11
1979,6475130,kansai,11
1979,2727921,chugoku,11
1979,1277777,shikoku,11
1979,3090050,kyushu,11
1979,219037,okinawa,11
1979,1315289,hokkaido,10
1979,3135264,tohoku,10
1979,11152390,tokyo,10
1979,5265512,chubu,10
1979,1344010,hokuriku,10
1979,6703879,kansai,10
1979,2829769,chugoku,10
1979,1294255,shikoku,10
1979,3205011,kyushu,10
1979,275500,okinawa,10
1979,1369704,hokkaido,09
1979,3268324,tohoku,09
1979,11690500,tokyo,09
1979,5835993,chubu,09
1979,1364985,hokuriku,09
1979,7722254,kansai,09
1979,3106547,chugoku,09
1979,1405565,shikoku,09
1979,3647549,kyushu,09
1979,289106,okinawa,09
1979,1317802,hokkaido,08
1979,3162088,tohoku,08
1979,12195670,tokyo,08
1979,5695098,chubu,08
1979,1395658,hokuriku,08
1979,7944478,kansai,08
1979,3100599,chugoku,08
1979,1491892,shikoku,08
1979,3628310,kyushu,08
1979,325537,okinawa,08
1979,1300481,hokkaido,07
1979,3062532,tohoku,07
1979,11705046,tokyo,07
1979,5506821,chubu,07
1979,1387238,hokuriku,07
1979,7165099,kansai,07
1979,2886553,chugoku,07
1979,1353220,shikoku,07
1979,3190780,kyushu,07
1979,294541,okinawa,07
1979,1261357,hokkaido,06
1979,3024655,tohoku,06
1979,10320142,tokyo,06
1979,5001989,chubu,06
1979,1352416,hokuriku,06
1979,6439202,kansai,06
1979,2698412,chugoku,06
1979,1253615,shikoku,06
1979,2979473,kyushu,06
1979,234912,okinawa,06
1979,1224343,hokkaido,05
1979,3067574,tohoku,05
1979,10244624,tokyo,05
1979,5116672,chubu,05
1979,1311618,hokuriku,05
1979,6105106,kansai,05
1979,2616806,chugoku,05
1979,1226453,shikoku,05
1979,2769796,kyushu,05
1979,201510,okinawa,05
1979,1255123,hokkaido,04
1979,2960461,tohoku,04
1979,10352828,tokyo,04
1979,5137503,chubu,04
1979,1321125,hokuriku,04
1979,6355202,kansai,04
1979,2759515,chugoku,04
1979,1175971,shikoku,04
1979,2914809,kyushu,04
1979,192818,okinawa,04
1979,1263016,hokkaido,03
1979,3114281,tohoku,03
1979,10599785,tokyo,03
1979,5099589,chubu,03
1979,1358224,hokuriku,03
1979,6323157,kansai,03
1979,2737389,chugoku,03
1979,1222271,shikoku,03
1979,2892442,kyushu,03
1979,187459,okinawa,03
1979,1326066,hokkaido,02
1979,3247922,tohoku,02
1979,10418756,tokyo,02
1979,5141358,chubu,02
1979,1282984,hokuriku,02
1979,6310253,kansai,02
1979,2785367,chugoku,02
1979,1225033,shikoku,02
1979,2970606,kyushu,02
1979,189253,okinawa,02
1979,1219654,hokkaido,01
1979,3134490,tohoku,01
1979,10453730,tokyo,01
1979,5127935,chubu,01
1979,1319923,hokuriku,01
1979,6297274,kansai,01
1979,2659624,chugoku,01
1979,1209116,shikoku,01
1979,2975825,kyushu,01
1979,192333,okinawa,01
1978,1201467,hokkaido,12
1978,2994452,tohoku,12
1978,9864043,tokyo,12
1978,4939299,chubu,12
1978,1321438,hokuriku,12
1978,6238183,kansai,12
1978,2623197,chugoku,12
1978,1184126,shikoku,12
1978,2848327,kyushu,12
1978,195015,okinawa,12
1978,1209793,hokkaido,11
1978,2923379,tohoku,11
1978,9680350,tokyo,11
1978,4854566,chubu,11
1978,1280486,hokuriku,11
1978,5950353,kansai,11
1978,2571195,chugoku,11
1978,1154205,shikoku,11
1978,2781858,kyushu,11
1978,220239,okinawa,11
1978,1212254,hokkaido,10
1978,2913841,tohoku,10
1978,10363749,tokyo,10
1978,5032324,chubu,10
1978,1282337,hokuriku,10
1978,6307477,kansai,10
1978,2653715,chugoku,10
1978,1193957,shikoku,10
1978,3014581,kyushu,10
1978,277462,okinawa,10
1978,1261168,hokkaido,09
1978,3125322,tohoku,09
1978,11168838,tokyo,09
1978,5699717,chubu,09
1978,1322172,hokuriku,09
1978,7643509,kansai,09
1978,2982171,chugoku,09
1978,1373164,shikoku,09
1978,3526912,kyushu,09
1978,276988,okinawa,09
1978,1257845,hokkaido,08
1978,3159355,tohoku,08
1978,11952161,tokyo,08
1978,5683920,chubu,08
1978,1404421,hokuriku,08
1978,7985345,kansai,08
1978,3064388,chugoku,08
1978,1448298,shikoku,08
1978,3554905,kyushu,08
1978,288952,okinawa,08
1978,1189128,hokkaido,07
1978,2959123,tohoku,07
1978,11555495,tokyo,07
1978,5403635,chubu,07
1978,1367856,hokuriku,07
1978,7176379,kansai,07
1978,2743288,chugoku,07
1978,1332080,shikoku,07
1978,3194949,kyushu,07
1978,275641,okinawa,07
1978,1155057,hokkaido,06
1978,2786053,tohoku,06
1978,9782414,tokyo,06
1978,4725503,chubu,06
1978,1285922,hokuriku,06
1978,6137850,kansai,06
1978,2462671,chugoku,06
1978,1132800,shikoku,06
1978,2728893,kyushu,06
1978,232519,okinawa,06
1978,1143518,hokkaido,05
1978,2845939,tohoku,05
1978,9651495,tokyo,05
1978,4796322,chubu,05
1978,1250798,hokuriku,05
1978,5655170,kansai,05
1978,2386147,chugoku,05
1978,1118904,shikoku,05
1978,2625026,kyushu,05
1978,196507,okinawa,05
1978,1169501,hokkaido,04
1978,2925046,tohoku,04
1978,10167484,tokyo,04
1978,4929638,chubu,04
1978,1273503,hokuriku,04
1978,5976891,kansai,04
1978,2540758,chugoku,04
1978,1126419,shikoku,04
1978,2757668,kyushu,04
1978,175452,okinawa,04
1978,1188006,hokkaido,03
1978,2933637,tohoku,03
1978,9759080,tokyo,03
1978,4974667,chubu,03
1978,1288056,hokuriku,03
1978,6087276,kansai,03
1978,2536457,chugoku,03
1978,1170399,shikoku,03
1978,2731755,kyushu,03
1978,171887,okinawa,03
1978,1213425,hokkaido,02
1978,2975496,tohoku,02
1978,9915340,tokyo,02
1978,5077459,chubu,02
1978,1197222,hokuriku,02
1978,6106698,kansai,02
1978,2575825,chugoku,02
1978,1150133,shikoku,02
1978,2863547,kyushu,02
1978,177427,okinawa,02
1978,1118904,hokkaido,01
1978,2955711,tohoku,01
1978,9711919,tokyo,01
1978,4745894,chubu,01
1978,1225302,hokuriku,01
1978,5887924,kansai,01
1978,2426377,chugoku,01
1978,1162116,shikoku,01
1978,2736959,kyushu,01
1978,183525,okinawa,01
1977,1133546,hokkaido,12
1977,2831201,tohoku,12
1977,9131149,tokyo,12
1977,4685782,chubu,12
1977,1255499,hokuriku,12
1977,5881228,kansai,12
1977,2438181,chugoku,12
1977,1149081,shikoku,12
1977,2705239,kyushu,12
1977,176799,okinawa,12
1977,1149691,hokkaido,11
1977,2905839,tohoku,11
1977,9082356,tokyo,11
1977,4674828,chubu,11
1977,1236313,hokuriku,11
1977,5641281,kansai,11
1977,2382951,chugoku,11
1977,1145327,shikoku,11
1977,2676961,kyushu,11
1977,206704,okinawa,11
1977,1138222,hokkaido,10
1977,2834043,tohoku,10
1977,9590890,tokyo,10
1977,4827940,chubu,10
1977,1262771,hokuriku,10
1977,6033250,kansai,10
1977,2492761,chugoku,10
1977,1168527,shikoku,10
1977,2907133,kyushu,10
1977,244373,okinawa,10
1977,1164178,hokkaido,09
1977,2971892,tohoku,09
1977,10418812,tokyo,09
1977,5212063,chubu,09
1977,1289668,hokuriku,09
1977,6947063,kansai,09
1977,2706081,chugoku,09
1977,1276970,shikoku,09
1977,3265337,kyushu,09
1977,281256,okinawa,09
1977,1155915,hokkaido,08
1977,2959878,tohoku,08
1977,10546174,tokyo,08
1977,5192243,chubu,08
1977,1262404,hokuriku,08
1977,7275438,kansai,08
1977,2874477,chugoku,08
1977,1362327,shikoku,08
1977,3371970,kyushu,08
1977,288687,okinawa,08
1977,1096438,hokkaido,07
1977,2852424,tohoku,07
1977,10083750,tokyo,07
1977,4960846,chubu,07
1977,1272016,hokuriku,07
1977,6491414,kansai,07
1977,2582006,chugoku,07
1977,1225947,shikoku,07
1977,2953174,kyushu,07
1977,267300,okinawa,07
1977,1063092,hokkaido,06
1977,2872840,tohoku,06
1977,8996584,tokyo,06
1977,4644023,chubu,06
1977,1236292,hokuriku,06
1977,5776061,kansai,06
1977,2411461,chugoku,06
1977,1122080,shikoku,06
1977,2714803,kyushu,06
1977,229439,okinawa,06
1977,1055235,hokkaido,05
1977,2810808,tohoku,05
1977,8952809,tokyo,05
1977,4421707,chubu,05
1977,1230804,hokuriku,05
1977,5512934,kansai,05
1977,2328061,chugoku,05
1977,1084768,shikoku,05
1977,2538524,kyushu,05
1977,201475,okinawa,05
1977,1087609,hokkaido,04
1977,2922062,tohoku,04
1977,9569631,tokyo,04
1977,4699159,chubu,04
1977,1252717,hokuriku,04
1977,5763044,kansai,04
1977,2485567,chugoku,04
1977,1133343,shikoku,04
1977,2703794,kyushu,04
1977,178646,okinawa,04
1977,1097334,hokkaido,03
1977,2991042,tohoku,03
1977,9290342,tokyo,03
1977,4794500,chubu,03
1977,1310326,hokuriku,03
1977,5864801,kansai,03
1977,2491400,chugoku,03
1977,1157181,shikoku,03
1977,2622960,kyushu,03
1977,165946,okinawa,03
1977,1156478,hokkaido,02
1977,3042780,tohoku,02
1977,9435160,tokyo,02
1977,4886465,chubu,02
1977,1235447,hokuriku,02
1977,6017593,kansai,02
1977,2573735,chugoku,02
1977,1167505,shikoku,02
1977,2789565,kyushu,02
1977,173029,okinawa,02
1977,1075220,hokkaido,01
1977,2980347,tohoku,01
1977,9373475,tokyo,01
1977,4693889,chubu,01
1977,1323836,hokuriku,01
1977,5840329,kansai,01
1977,2503883,chugoku,01
1977,1188846,shikoku,01
1977,2683445,kyushu,01
1977,177879,okinawa,01
1976,1085387,hokkaido,12
1976,2939748,tohoku,12
1976,9045302,tokyo,12
1976,4650024,chubu,12
1976,1319012,hokuriku,12
1976,5850282,kansai,12
1976,2524771,chugoku,12
1976,1153623,shikoku,12
1976,2597686,kyushu,12
1976,165131,okinawa,12
1976,1060328,hokkaido,11
1976,2863030,tohoku,11
1976,8662356,tokyo,11
1976,4437771,chubu,11
1976,1273224,hokuriku,11
1976,5541257,kansai,11
1976,2449046,chugoku,11
1976,1124843,shikoku,11
1976,2548023,kyushu,11
1976,184137,okinawa,11
1976,1045758,hokkaido,10
1976,2767613,tohoku,10
1976,8787772,tokyo,10
1976,4540595,chubu,10
1976,1266304,hokuriku,10
1976,5689275,kansai,10
1976,2468305,chugoku,10
1976,1091341,shikoku,10
1976,2568351,kyushu,10
1976,208857,okinawa,10
1976,1092843,hokkaido,09
1976,2835333,tohoku,09
1976,9803038,tokyo,09
1976,4885489,chubu,09
1976,1261290,hokuriku,09
1976,6483433,kansai,09
1976,2727357,chugoku,09
1976,1187713,shikoku,09
1976,2907384,kyushu,09
1976,253373,okinawa,09
1976,1070293,hokkaido,08
1976,2780865,tohoku,08
1976,10257317,tokyo,08
1976,4935666,chubu,08
1976,1225083,hokuriku,08
1976,6861159,kansai,08
1976,2797941,chugoku,08
1976,1288091,shikoku,08
1976,2977479,kyushu,08
1976,259271,okinawa,08
1976,1079687,hokkaido,07
1976,2745405,tohoku,07
1976,9451229,tokyo,07
1976,4708426,chubu,07
1976,1249895,hokuriku,07
1976,6113781,kansai,07
1976,2538412,chugoku,07
1976,1161600,shikoku,07
1976,2599362,kyushu,07
1976,237193,okinawa,07
1976,1041339,hokkaido,06
1976,2750823,tohoku,06
1976,8595422,tokyo,06
1976,4466923,chubu,06
1976,1258457,hokuriku,06
1976,5599482,kansai,06
1976,2398128,chugoku,06
1976,1099597,shikoku,06
1976,2443928,kyushu,06
1976,220522,okinawa,06
1976,1011009,hokkaido,05
1976,2664692,tohoku,05
1976,8542982,tokyo,05
1976,4242459,chubu,05
1976,1217359,hokuriku,05
1976,5314713,kansai,05
1976,2257821,chugoku,05
1976,1051724,shikoku,05
1976,2352672,kyushu,05
1976,187542,okinawa,05
1976,1032029,hokkaido,04
1976,2711598,tohoku,04
1976,8756627,tokyo,04
1976,4478974,chubu,04
1976,1236195,hokuriku,04
1976,5551643,kansai,04
1976,2395107,chugoku,04
1976,1085510,shikoku,04
1976,2424536,kyushu,04
1976,169382,okinawa,04
1976,1042225,hokkaido,03
1976,2785803,tohoku,03
1976,9054778,tokyo,03
1976,4436725,chubu,03
1976,1223043,hokuriku,03
1976,5560377,kansai,03
1976,2394092,chugoku,03
1976,1101974,shikoku,03
1976,2347047,kyushu,03
1976,NA,okinawa,03
1976,1082614,hokkaido,02
1976,2859918,tohoku,02
1976,8832165,tokyo,02
1976,4635572,chubu,02
1976,1164571,hokuriku,02
1976,5785263,kansai,02
1976,2437419,chugoku,02
1976,1069858,shikoku,02
1976,2500126,kyushu,02
1976,NA,okinawa,02
1976,998469,hokkaido,01
1976,2728532,tohoku,01
1976,8740028,tokyo,01
1976,4300002,chubu,01
1976,1170942,hokuriku,01
1976,5386374,kansai,01
1976,2304201,chugoku,01
1976,1086083,shikoku,01
1976,2359781,kyushu,01
1976,NA,okinawa,01
1975,993481,hokkaido,12
1975,2698633,tohoku,12
1975,8206138,tokyo,12
1975,4194535,chubu,12
1975,1186160,hokuriku,12
1975,5289126,kansai,12
1975,2258134,chugoku,12
1975,1049838,shikoku,12
1975,2261551,kyushu,12
1975,NA,okinawa,12
1975,987760,hokkaido,11
1975,2616549,tohoku,11
1975,7850250,tokyo,11
1975,4135437,chubu,11
1975,1155616,hokuriku,11
1975,5106786,kansai,11
1975,2164498,chugoku,11
1975,1019362,shikoku,11
1975,2265035,kyushu,11
1975,NA,okinawa,11
1975,989889,hokkaido,10
1975,2704765,tohoku,10
1975,8550790,tokyo,10
1975,4439650,chubu,10
1975,1195637,hokuriku,10
1975,5671266,kansai,10
1975,2325362,chugoku,10
1975,1106700,shikoku,10
1975,2505561,kyushu,10
1975,NA,okinawa,10
1975,999881,hokkaido,09
1975,2800026,tohoku,09
1975,9370344,tokyo,09
1975,4629805,chubu,09
1975,1265639,hokuriku,09
1975,6231918,kansai,09
1975,2520422,chugoku,09
1975,1192653,shikoku,09
1975,2752059,kyushu,09
1975,NA,okinawa,09
1975,972544,hokkaido,08
1975,2650649,tohoku,08
1975,9585441,tokyo,08
1975,4615062,chubu,08
1975,1196072,hokuriku,08
1975,6389734,kansai,08
1975,2526069,chugoku,08
1975,1153485,shikoku,08
1975,2790948,kyushu,08
1975,NA,okinawa,08
1975,954220,hokkaido,07
1975,2567032,tohoku,07
1975,8649047,tokyo,07
1975,4309636,chubu,07
1975,1208099,hokuriku,07
1975,5615357,kansai,07
1975,2337486,chugoku,07
1975,1076228,shikoku,07
1975,2399084,kyushu,07
1975,NA,okinawa,07
1975,887857,hokkaido,06
1975,2579913,tohoku,06
1975,7889896,tokyo,06
1975,4101406,chubu,06
1975,1167861,hokuriku,06
1975,5179841,kansai,06
1975,2144370,chugoku,06
1975,965790,shikoku,06
1975,2199261,kyushu,06
1975,NA,okinawa,06
1975,857923,hokkaido,05
1975,2444954,tohoku,05
1975,7713791,tokyo,05
1975,3880106,chubu,05
1975,1115010,hokuriku,05
1975,4810079,kansai,05
1975,2019228,chugoku,05
1975,912493,shikoku,05
1975,2071290,kyushu,05
1975,NA,okinawa,05
1975,885835,hokkaido,04
1975,2550825,tohoku,04
1975,7756043,tokyo,04
1975,3978754,chubu,04
1975,1165288,hokuriku,04
1975,4977767,kansai,04
1975,2167899,chugoku,04
1975,953128,shikoku,04
1975,2113765,kyushu,04
1975,NA,okinawa,04
1975,880190,hokkaido,03
1975,2586164,tohoku,03
1975,8045819,tokyo,03
1975,4027075,chubu,03
1975,1162204,hokuriku,03
1975,5067626,kansai,03
1975,2119245,chugoku,03
1975,962824,shikoku,03
1975,2128612,kyushu,03
1975,NA,okinawa,03
1975,920151,hokkaido,02
1975,2609917,tohoku,02
1975,7880451,tokyo,02
1975,4164189,chubu,02
1975,1084889,hokuriku,02
1975,5225537,kansai,02
1975,2156641,chugoku,02
1975,962145,shikoku,02
1975,2212156,kyushu,02
1975,NA,okinawa,02
1975,911195,hokkaido,01
1975,2663448,tohoku,01
1975,8227770,tokyo,01
1975,3918953,chubu,01
1975,1157718,hokuriku,01
1975,4925007,kansai,01
1975,2098260,chugoku,01
1975,964933,shikoku,01
1975,2166256,kyushu,01
1975,NA,okinawa,01
1974,906305,hokkaido,12
1974,2682995,tohoku,12
1974,7751606,tokyo,12
1974,4047458,chubu,12
1974,1193816,hokuriku,12
1974,5150788,kansai,12
1974,2182028,chugoku,12
1974,950359,shikoku,12
1974,2131551,kyushu,12
1974,NA,okinawa,12
1974,924817,hokkaido,11
1974,2627181,tohoku,11
1974,7481048,tokyo,11
1974,3973156,chubu,11
1974,1144358,hokuriku,11
1974,4928315,kansai,11
1974,2128753,chugoku,11
1974,976742,shikoku,11
1974,2192789,kyushu,11
1974,NA,okinawa,11
1974,926302,hokkaido,10
1974,2626081,tohoku,10
1974,7771249,tokyo,10
1974,4088698,chubu,10
1974,1180163,hokuriku,10
1974,5039889,kansai,10
1974,2186819,chugoku,10
1974,1050041,shikoku,10
1974,2234631,kyushu,10
1974,NA,okinawa,10
1974,942328,hokkaido,09
1974,2692994,tohoku,09
1974,8792599,tokyo,09
1974,4517700,chubu,09
1974,1237203,hokuriku,09
1974,5949642,kansai,09
1974,2422839,chugoku,09
1974,1118751,shikoku,09
1974,2584692,kyushu,09
1974,NA,okinawa,09
1974,925853,hokkaido,08
1974,2574247,tohoku,08
1974,8977960,tokyo,08
1974,4452435,chubu,08
1974,1197107,hokuriku,08
1974,6137769,kansai,08
1974,2424352,chugoku,08
1974,1177107,shikoku,08
1974,2545027,kyushu,08
1974,NA,okinawa,08
1974,903487,hokkaido,07
1974,2547530,tohoku,07
1974,8315046,tokyo,07
1974,4210007,chubu,07
1974,1217994,hokuriku,07
1974,5551867,kansai,07
1974,2255429,chugoku,07
1974,1100358,shikoku,07
1974,2267101,kyushu,07
1974,NA,okinawa,07
1974,894899,hokkaido,06
1974,2486729,tohoku,06
1974,7604857,tokyo,06
1974,4124351,chubu,06
1974,1173304,hokuriku,06
1974,5268595,kansai,06
1974,2148810,chugoku,06
1974,1012043,shikoku,06
1974,2243066,kyushu,06
1974,NA,okinawa,06
1974,890710,hokkaido,05
1974,2482647,tohoku,05
1974,7811755,tokyo,05
1974,4031258,chubu,05
1974,1171252,hokuriku,05
1974,4972910,kansai,05
1974,2127731,chugoku,05
1974,1007596,shikoku,05
1974,2104857,kyushu,05
